"Family","Species.ssp.var","common.name","wild.cultivated","Herbaceous.woody","Trait","VALUE","WR2toCrop","WR2toWR1","Both","Neither","Direction.WR2toCrop","Direction.WR2toWR1"
"Ebenaceae","Diospyros_glandulosa","Date plum wild relative 2","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Fiji persimmon wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Japanese persimmon wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Date plum wild relative 2","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Fiji persimmon wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Japanese persimmon wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Date plum wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Fiji persimmon wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Japanese persimmon wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Date plum wild relative 2","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Fiji persimmon wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Japanese persimmon wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Date plum wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glandulosa","Fiji persimmon wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Japanese persimmon wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Date plum wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Fiji persimmon wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_glaucifolia","Common persimmon wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","BranchingType","Sympodial",1,0,0,0,"Monopodial to Sympodial",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","MeristemFunctioning","Determinate",1,0,0,0,"Indeterminate to Determinate",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_kaki","Japanese persimmon","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_lotus","Date plum","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","GrowthDirection","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_major","Fiji persimmon","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","ShortShoots","Present",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_montana","Ceylon ebony wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_nigra","Black sapote","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_racemosa","Kamagong wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","BranchingType","Sympodial",1,0,0,0,"Monopodial to Sympodial",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","MeristemFunctioning","Determinate",1,0,0,0,"Indeterminate to Determinate",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Ebenaceae","Diospyros_virginiana","Common persimmon","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Brassicaceae","Diplotaxis_simplex","Salad rocket wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","Flowering","Terminal",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_odorata","Cumaru","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","GrowthDirection","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","Phyllotaxis","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","Branching","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","BranchingType","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","BranchingPosition","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","Flowering","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","MeristemFunctioning","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","BranchingMechanism","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","ShortShoots","NoData",0,0,0,1,"",""
"Fabaceae","Dipteryx_polyphylla","Cumaru wild relative 1","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
